time_s,sensor,innovation_x,innovation_y,nis,pre_gate_nis,measurement_covariance_scale
102.0,1,0.0,0.0,0.0,0.0,1.0
102.25,1,-1.8510321525878002,-0.84301007452971,2.611251842339408,2.611251842339408,1.0
102.5,1,-0.10702620188625467,0.6635790953403049,0.2853347838233855,0.2853347838233855,1.0
102.75,1,-1.6369416413120437,-1.8463759099204236,3.7086678248224034,3.7086678248224034,1.0
103.0,1,0.3446535318373156,-0.5067108716475524,0.22768217253783068,0.22768217253783068,1.0
103.25,1,0.9483330909406646,1.7863838656517377,2.514956961628946,2.514956961628946,1.0
103.5,1,3.4413047125038014,0.546640175085015,7.747661732621847,7.747661732621847,1.0
103.75,1,0.521827558280628,0.45480585083952896,0.30744402240814883,0.30744402240814883,1.0
104.0,1,-1.4225177732986252,0.5001596475385686,1.5029961641918914,1.5029961641918914,1.0
104.25,1,-0.39946176640688424,1.1695840836754527,1.014756291637891,1.014756291637891,1.0
104.5,1,0.7683022037308316,-1.6204506384143738,2.2110269655195083,2.2110269655195083,1.0
104.75,1,-2.585550072017189,1.4486803190007702,6.360471791901985,6.360471791901985,1.0
105.0,1,-0.49061409155458424,-1.0797672907116809,1.0370271501383195,1.0370271501383195,1.0
105.25,1,-0.2620464076554514,-2.432935225100609,4.547773609114893,4.547773609114893,1.0
105.5,1,-2.1379528778034427,0.5538290636957477,3.939237288650283,3.939237288650283,1.0
105.75,1,-1.2573181327499645,-0.9520611130892895,2.0528716122812014,2.0528716122812014,1.0
106.0,1,0.6578878196115356,-1.4714902905207623,2.1744528899354694,2.1744528899354694,1.0
106.25,1,0.6176007278697604,-0.9594041811329568,1.1231144040071797,1.1231144040071797,1.0
106.5,1,-1.3760335233734775,-0.7060485450446592,2.1473980696813344,2.1473980696813344,1.0
106.75,1,1.2992925049317527,0.44006036538139526,1.733125747391832,1.733125747391832,1.0
107.0,1,-0.45714086559303624,0.20982382830713497,0.23730278280506578,0.23730278280506578,1.0
107.25,1,-1.4825639268294193,-0.3702231953410866,2.2398293591706375,2.2398293591706375,1.0
107.5,1,0.8357613945581086,-0.4917207240726391,0.9120379168653616,0.9120379168653616,1.0
107.75,1,1.506115441144538,0.629472054819475,2.635273921534319,2.635273921534319,1.0
108.0,1,-0.30184779943625717,0.9209284482598115,0.9204331962944052,0.9204331962944052,1.0
108.25,1,1.1701440577081605,-0.7706601938713735,1.9881851331250613,1.9881851331250613,1.0
108.5,1,0.20320966946895247,-1.1608392822205342,1.394599858097205,1.394599858097205,1.0
108.75,1,-1.7066211992654363,0.26766225844435176,3.125068742605267,3.125068742605267,1.0
109.0,1,-0.8303234271405735,-0.46550087878483026,0.9530429507949683,0.9530429507949683,1.0
109.25,1,0.07010865700135849,0.4587891915513769,0.22359058973097642,0.22359058973097642,1.0
109.5,1,1.0942625828464365,0.13433727633854353,1.3136310439789056,1.3136310439789056,1.0
109.75,1,0.2113323024184517,-0.4429380699697383,0.2561143799703107,0.2561143799703107,1.0
110.0,1,-1.477893198476548,-1.2730670877781982,4.131872220881899,4.131872220881899,1.0
110.25,1,1.2031538754083808,-0.41323574947235464,1.7897680307797705,1.7897680307797705,1.0
110.5,1,-0.10443877765266851,1.3911932938680387,2.1083554885982005,2.1083554885982005,1.0
110.75,1,0.452186325470465,-0.44772518909320347,0.44896210180274054,0.44896210180274054,1.0
111.0,1,-0.9078248276457632,0.24429598464405444,1.0000963531845932,1.0000963531845932,1.0
111.25,1,-1.0912733970459678,0.8643454541787357,2.185112988855463,2.185112988855463,1.0
111.5,1,-0.8268875089277632,-0.49810054992434516,1.0611679723352117,1.0611679723352117,1.0
111.75,1,1.0880291332724275,-1.0758135601259742,2.6623621788682144,2.6623621788682144,1.0
112.0,1,-1.743227801459967,0.6662138807258113,4.029120119287476,4.029120119287476,1.0
112.25,1,0.35184206905262627,-0.21160861744837156,0.19520207913429932,0.19520207913429932,1.0
112.5,1,-0.19582706283799656,-0.9469677597875652,1.064426121410497,1.064426121410497,1.0
112.75,1,-0.017659043174660383,0.33704351677934064,0.13012984149270954,0.13012984149270954,1.0
113.0,1,-0.08631286881819378,1.466445459981463,2.4766153100810415,2.4766153100810415,1.0
113.25,1,0.2118299426283654,0.3610551660214618,0.20365439381512612,0.20365439381512612,1.0
113.5,1,0.6432111424503173,0.7902902380686534,1.2173285891320362,1.2173285891320362,1.0
113.75,1,-0.24823399979915184,0.5193139361608505,0.3873626109016402,0.3873626109016402,1.0
114.0,1,-0.3630145062400896,1.6956090503875902,3.5131115928193637,3.5131115928193637,1.0
114.25,1,-0.7258039365464257,0.5892038191024191,1.043440233191005,1.043440233191005,1.0
114.5,1,-0.21285961055469915,0.5731654563129176,0.44106698547548295,0.44106698547548295,1.0
114.75,1,1.8943158035753402,-0.5801440665607558,4.765901483093184,4.765901483093184,1.0
115.0,1,0.11999654090144762,-0.03009202177791792,0.018660806353915427,0.018660806353915427,1.0
115.25,1,-0.821581989266174,0.7076655627224309,1.4216047078239358,1.4216047078239358,1.0
115.5,1,-0.07072246376773528,-0.18568000898388703,0.04719747615923232,0.04719747615923232,1.0
115.75,1,0.9769029375110017,-0.11077429270501504,1.1912234326405367,1.1912234326405367,1.0
116.0,1,0.5111922259896788,0.04207449106109529,0.32520997892149855,0.32520997892149855,1.0
116.25,1,0.6120205721288721,-0.478555231694644,0.7394096911355053,0.7394096911355053,1.0
116.5,1,0.19267622135243512,-0.7164099283640919,0.6641326864680922,0.6641326864680922,1.0
116.75,1,1.5916131172477486,0.6189975126484857,3.6197334241415398,3.6197334241415398,1.0
117.0,1,-0.3369167215363924,0.29764558765063853,0.24903864446386076,0.24903864446386076,1.0
