time_s,x,y,vx,vy,speed,ax,ay,acceleration,x_std,y_std
445.00761939367794,53.499631706504175,0.18794883729041478,-0.5249729316408541,0.2819879246743372,0.5959142292458979,-0.018717887647842126,0.011607017844910762,0.022024581295664116,1.2935844878258849,1.398825728201556
445.10761939367796,53.447040823901844,0.2162056648470795,-0.5268447204056388,0.28314862645882855,0.5981124510364393,-0.018717887647842126,0.011607017844910762,0.022024581295664116,1.2081851687993252,1.312039297514495
445.207619393678,53.394272506419455,0.24457378812731084,-0.5284139479142963,0.2841419285033453,0.5999649455459651,-0.01247395491746717,0.007909999241539695,0.014770498951767404,1.1319879450696901,1.2341424045892708
445.307619393678,53.34136874185342,0.27302753097385957,-0.5296613434060433,0.28493292842749945,0.6014382033101697,-0.01247395491746717,0.007909999241539695,0.014770498951767404,1.0646279284025517,1.1647693399088543
445.40761939367803,53.288485923111075,0.30146662558608067,-0.5285401182867152,0.28419507423125395,0.6001012388387836,0.014878304138661591,-0.009804351056722758,0.017818227568587603,1.0057787561391922,1.103598101480987
445.50761939367806,53.23570630280308,0.3298371112539289,-0.5270522878728486,0.2832146391255814,0.5983265379097249,0.014878304138661591,-0.009804351056722758,0.017818227568587603,0.9549456962294084,1.0501678451387417
445.6076193936781,53.18336336363391,0.3579197398050906,-0.5211065662013775,0.2792606364072874,0.5912178586483952,0.062027132658747125,-0.042126169544114855,0.07497985960459864,0.9116636578186563,1.0040635323287928
445.7076193936781,53.13156284267705,0.38563517259810504,-0.5149038529355014,0.27504801945287494,0.5837614159678366,0.062027132658747125,-0.042126169544114855,0.07497985960459864,0.8753051939112356,0.9647272904685233
445.8076193936781,53.08075009873435,0.41263569275045076,-0.5031717850464971,0.26632979432482734,0.5693095859126062,0.11737053262144492,-0.08898322564006428,0.14728834432212298,0.8452678021585506,0.9316410819828831
445.90761939367815,53.0310197728928,0.43882375605473906,-0.4914347317843499,0.2574314717608189,0.5547783866165815,0.11737053262144492,-0.08898322564006428,0.14728834432212298,0.8208367851775281,0.9041775375911382
446.00761939367817,52.98280920677513,0.46377620158008737,-0.4745817814073008,0.24333661356186856,0.5333297054763453,0.16700098465905833,-0.14101204025143715,0.2185720118701568,0.80133382188972,0.8817483587190348
446.1076193936782,52.93618603355769,0.48740480273502224,-0.45788168294139114,0.22923540953672164,0.5120590869799199,0.16700098465905833,-0.14101204025143715,0.2185720118701568,0.786043827452842,0.8637146357471499
446.2076193936782,52.89151680606779,0.5092863465929808,-0.43699217158131837,0.21011847004603332,0.4848834184397753,0.20757428800677308,-0.19036007865023452,0.28164524598374147,0.7743051897424843,0.849480229794987
446.30761939367824,52.84885546034968,0.5293463932043373,-0.4162347427806363,0.19108246218100552,0.45799985638733326,0.20757428800677308,-0.19036007865023452,0.28164524598374147,0.7654902803338061,0.8384612655563473
446.40761939367826,52.808506430028466,0.5472003192912017,-0.3919794953562332,0.16754594264520573,0.4262857816965021,0.241523851416394,-0.23468911098177714,0.33676809471270475,0.7590307170657369,0.8301160932781247
446.5076193936783,52.77051609974991,0.5627814680008166,-0.36782711021458836,0.14407703154702267,0.39503793998579007,0.241523851416394,-0.23468911098177714,0.33676809471270475,0.7544384438418452,0.8239644691738067
446.6076193936783,52.73513712341053,0.5757376556671718,-0.3407702644859033,0.1164832219439192,0.3601287466340737,0.2699103936167165,-0.27486635020233685,0.38523126957177883,0.7512731953154795,0.8195580934362889
446.7076193936783,52.702409648930015,0.5860116461105541,-0.3137792251242255,0.08899658692367926,0.3261560893247639,0.2699103936167165,-0.27486635020233685,0.38523126957177883,0.7491958505621723,0.8165392552146971
446.80761939367835,52.672558426888955,0.5933163883052194,-0.28413834879381983,0.058319116788024254,0.29006158076900435,0.2962793245962973,-0.30428015555893384,0.424697364308053,0.7478918116378608,0.8145636643186167
446.9076193936784,52.645625988632545,0.5976268992062278,-0.25451041633418336,0.027891101232123953,0.25603411013093536,0.2962793245962973,-0.30428015555893384,0.424697364308053,0.7471520188634249,0.8133902380489346
447.0076193936784,52.62182752490984,0.5987886938320169,-0.22233923826432198,-0.003926729130687938,0.2223739105057622,0.32110933160106614,-0.31399907051303866,0.44911760055060823,0.7467648520402748,0.8127693594544037
447.1076193936784,52.601199147741404,0.5968260255663822,-0.19022830510420807,-0.035326636181998945,0.19348069486838987,0.32110933160106614,-0.31399907051303866,0.44911760055060823,0.7466216165237779,0.8125572769058771
447.20761939367844,52.583919369548845,0.5918020244691055,-0.15611854990024512,-0.06527429314096274,0.16921505538221965,0.339795311692503,-0.2939632198244604,0.4493052731248202,0.7465854193683361,0.8125803856925168
447.30761939367846,52.570006491117276,0.5838047790558848,-0.12213901873098709,-0.09467061512341546,0.15453305557198524,0.339795311692503,-0.2939632198244604,0.4493052731248202,0.7466185771002912,0.8127692312431051
447.4076193936785,52.55957616384306,0.5731717195205512,-0.08694896823148536,-0.11922387683596014,0.14756170195655796,0.35079851226287906,-0.2398483638244695,0.4249550962573862,0.7466331240905545,0.8130058401934426
447.5076193936785,52.55263525958122,0.5600500900178296,-0.05186911700518948,-0.14320871321841255,0.1523126417621714,0.35079851226287906,-0.2398483638244695,0.4249550962573862,0.7466381504828841,0.8132737554960032
447.60761939367853,52.54924802041347,0.5450546660738941,-0.01614441747524299,-0.15908664800011804,0.15990373287552856,0.3564299207943744,-0.1542469084394651,0.3883740429027367,0.7465742211207039,0.813492438059757
447.70761939367856,52.54941572826991,0.528374766731681,0.01949857460420256,-0.17451133884406805,0.17559727160962607,0.3564299207943744,-0.1542469084394651,0.3883740429027367,0.7464790823835821,0.8136810187972247
447.8076193936786,52.553157254025486,0.5108382337045422,0.05521423735471835,-0.1795140320141004,0.18781347048766933,0.355620715149416,-0.047549832589302565,0.35878556217140734,0.7463071551408649,0.8137817920868519
447.9076193936786,52.56045678133671,0.4926490813401814,0.09077630886966803,-0.18426901527303174,0.2054152093728558,0.355620715149416,-0.047549832589302565,0.35878556217140734,0.7461122252999697,0.8138362777426053
448.0076193936786,52.57124912532692,0.4747456584114529,0.1252695461190037,-0.1776019141882168,0.2173359130658804,0.3425340691612698,0.0664087272499021,0.3489121774761229,0.7458528787543466,0.8137987315673552
448.10761939367865,52.58548875028463,0.45731751062887677,0.15952295303513847,-0.17096104146322508,0.23382739412490053,0.3425340691612698,0.0664087272499021,0.3489121774761229,0.745590723697302,0.8137236122371395
448.20761939367867,52.60298807135137,0.44127661096947335,0.19112987415109975,-0.15357702271900275,0.24518672619097534,0.31267181017122436,0.17171864233966494,0.3567225154132101,0.7452827638974318,0.813569588065487
448.3076193936787,52.62366441781734,0.4267775019092683,0.22239705516822927,-0.13640515848503237,0.2608961812844857,0.31267181017122436,0.17171864233966494,0.3567225154132101,0.7449935009662363,0.8133976614582291
448.4076193936787,52.64715455387985,0.41462850562955894,0.24877514259678915,-0.10987928738783422,0.27196052906793483,0.2599523989613033,0.26233714777271344,0.3693183299367351,0.7446755172201078,0.8131661043206383
448.50761939367874,52.673331830134345,0.4049522626296371,0.2747703824929254,-0.0836455726105569,0.2872200287456578,0.2599523989613033,0.26233714777271344,0.3693183299367351,0.7443935995233444,0.8129384269813325
448.60761939367876,52.70165400175021,0.3984043083838814,0.29382799340649923,-0.050027556040172824,0.2980564477957865,0.18848468287553988,0.33232886433545117,0.3820588302201423,0.7440950548955946,0.8126698273303411
448.7076193936788,52.73197922450524,0.395063197101541,0.3126764616940575,-0.016794669606620148,0.3131271796326709,0.18848468287553988,0.33232886433545117,0.3820588302201423,0.7438438773230422,0.8124240278018074
448.8076193936788,52.76367689504543,0.39538975390840625,0.3238433286600273,0.021380670552389125,0.3245483547807264,0.1119604283901453,0.37721297074970644,0.39347777933083306,0.7435824620088651,0.8121520330776716
448.90761939367883,52.79662103005339,0.39941388581739506,0.33503937149904434,0.05910196762736834,0.3402123205174985,0.1119604283901453,0.37721297074970644,0.39347777933083306,0.7433738461890346,0.8119166973420102
449.00761939367885,52.83020101272195,0.40736385385694485,0.3390511339924634,0.09885290099149979,0.3531679026978678,0.04159132024789325,0.3918400294247826,0.39404117371104413,0.7431564952823309,0.8116647629868131
449.1076193936789,52.864314082722444,0.41920834410322183,0.3432102660172537,0.13803690393398696,0.36992901149722607,0.04159132024789325,0.3918400294247826,0.39404117371104413,0.7429927874071616,0.8114579225566344
449.2076193936789,52.89841664585563,0.4348878447050183,0.3410128957904237,0.17566590734756493,0.3835991476784244,-0.021387550262356503,0.37029122784319335,0.37090837241001257,0.7428184295440713,0.8112392109896062
449.3076193936789,52.93241099768338,0.4543058915789956,0.33887414076418754,0.21269503013189267,0.4000935629593072,-0.021387550262356503,0.37029122784319335,0.37090837241001257,0.7426955926385892,0.8110693176885022
449.40761939367894,52.96577244757588,0.47711508105677924,0.3304341755627723,0.24481708117437995,0.4112446323231368,-0.08467925229155197,0.3168517931063759,0.32797200271270405,0.7425583124680333,0.8108884151778402
449.50761939367897,52.998392468870705,0.5031810481397554,0.3219662503336152,0.27650226048502474,0.4244004788018231,-0.08467925229155197,0.3168517931063759,0.32797200271270405,0.7424689742374458,0.8107565536346644
449.607619393679,53.02974101110846,0.5319535337598108,0.30714911578127774,0.30115120443276416,0.43015419009527883,-0.1476200700298655,0.24462323856812151,0.2857135172216717,0.742360802567236,0.810611939381314
449.707619393679,53.05971782233645,0.5632917703959353,0.29238710877828783,0.3256135282895819,0.4376235724740118,-0.1476200700298655,0.24462323856812151,0.2857135172216717,0.7422966978910331,0.8105143865758815
449.80761939367903,53.087827245067224,0.5965622686851904,0.2718280998297156,0.34235746960721103,0.43714889094321885,-0.204119410297666,0.1673620644403666,0.26395983458474953,0.7422096613722796,0.8104009318350179
449.90761939367906,53.11398945799872,0.6316348259681215,0.25141615879994433,0.35909367605125153,0.4383587036728255,-0.204119410297666,0.1673620644403666,0.26395983458474953,0.7421632655426841,0.810331497830634
450.0076193936791,53.1377776593233,0.6678726488786554,0.22605101196111785,0.36823329120340076,0.43208195606751965,-0.2531106932243399,0.09200998485593748,0.2693155404682317,0.742090622645542,0.8102425717192779
450.1076193936791,53.1591172070533,0.7051560279232837,0.2007399426386781,0.3774342896889966,0.4274963948428305,-0.2531106932243399,0.09200998485593748,0.2693155404682317,0.7420560066654026,0.8101944257507476
450.2076193936791,53.1775952694206,0.742876824136541,0.17044051419424064,0.37941539490510606,0.41593991245105916,-0.30364609507639617,0.02011732440002212,0.3043117772879642,0.7419927759920487,0.8101234213760262
450.30761939367915,53.19312109036464,0.7809189502490604,0.14007590468659412,0.3814271273451087,0.4063347296854031,-0.30364609507639617,0.02011732440002212,0.3043117772879642,0.7419658436062099,0.8100903105863673
450.40761939367917,53.20525635465387,0.8186812646948464,0.10438980713395793,0.3761892350258143,0.3904043703428181,-0.3569516383132983,-0.053200935771697655,0.3608944605581139,0.7419088146988116,0.8100315735034684
450.5076193936792,53.2139105771757,0.8560341835185777,0.06869464330261998,0.37086914144864336,0.3771775100630047,-0.3569516383132983,-0.053200935771697655,0.3608944605581139,0.7418871267530414,0.8100084764436589
450.6076193936792,53.21864733879123,0.8923310618286938,0.02781284261513372,0.35761456732125885,0.3586944841710078,-0.40812005001616136,-0.13403433015685448,0.4295662660007077,0.7418345588844484,0.8099577205940088
450.70761939367924,53.21938802280266,0.9274223469100433,-0.012999162386491694,0.3442111343055704,0.34445650407951045,-0.40812005001616136,-0.13403433015685448,0.4295662660007077,0.7418169411906615,0.8099410516821763
450.80761939367926,53.21573159900905,0.9605899378811652,-0.05849972504650316,0.32198982729839787,0.32726085423430734,-0.45398798923420447,-0.22352081358072917,0.5060302841458278,0.7417681284650518,0.8098953965504351
450.9076193936793,53.207611686558224,0.9916713165431081,-0.10389852396993393,0.29963774594031983,0.3171398462434618,-0.45398798923420447,-0.22352081358072917,0.5060302841458278,0.7417542192861463,0.809882904045437
451.0076193936793,53.1946760460238,1.0198903237635069,-0.15339975719184898,0.26787332870644615,0.30868690568080465,-0.49440527613775165,-0.3174950108592307,0.5875709820892703,0.7417090529527944,0.8098406750805305
451.10761939367933,53.17686404392392,1.0450901815798608,-0.20284028480563537,0.23612382762051587,0.31128546883880454,-0.49440527613775165,-0.3174950108592307,0.5875709820892703,0.7416988949422187,0.8098311686120532
451.20761939367935,53.153852259492865,1.0665159996657765,-0.25607374595079496,0.19548072452743426,0.32215908651944447,-0.5312877309226578,-0.40445837238077886,0.667722418387952,0.7416575024995159,0.809791585587063
451.3076193936794,53.125588446243164,1.0840417802566196,-0.30920251904307283,0.15503488728934717,0.3458930673769025,-0.5312877309226578,-0.40445837238077886,0.667722418387952,0.7416512347388535,0.8097846038135987
451.4076193936794,53.09181461353405,1.0970125139855234,-0.36517163249536716,0.10706314064774647,0.38054281922628713,-0.5572664076066037,-0.4770819545166609,0.7335891495736606,0.7416137305114283,0.8097474514763117
451.5076193936794,53.052511118246464,1.105333418277716,-0.4208982732560402,0.05935494519606953,0.4250627788328974,-0.5572664076066037,-0.4770819545166609,0.7335891495736606,0.7416113967557558,0.8097429473373173
451.60761939367944,53.00754502582527,1.108482544536155,-0.47779936235833176,0.00579687255498774,0.4778345261714009,-0.565364496037108,-0.5321455490645934,0.7764121964321212,0.7415777452837796,0.8097082891452413
451.70761939367947,52.95693826710924,1.1064015040463295,-0.5343358119620554,-0.047417682351483706,0.5364356406361673,-0.565364496037108,-0.5321455490645934,0.7764121964321212,0.741579207602457,0.8097063775174977
451.8076193936795,52.90074908586611,1.0987527516607944,-0.5895541029071696,-0.10406122057691483,0.598667501942969,-0.5470432598977197,-0.5608540758656912,0.7834625853317327,0.7415491805649249,0.809674342913378
451.9076193936795,52.83905845927588,1.0855423592237707,-0.6442584288969541,-0.1601466281634967,0.6638643428569642,-0.5470432598977197,-0.5608540758656912,0.7834625853317327,0.7415541129486676,0.809675128182691
452.00761939367953,52.77218890268012,1.0667265162726849,-0.6942650552262162,-0.2158019010076744,0.727031242373247,-0.4934011646582561,-0.5487085922652193,0.7379199336728899,0.7415273110464944,0.8096457802459364
